,Unnamed: 0,GMLID,LocalId,Namespace,Version,NatlStationCode,Name,Municipality,EUStationCode,ActivityBegin,ActivityEnd,Latitude,Longitude,SRSName,Altitude,AltitudeUnit,AreaClassification,BelongsTo
459,459,STA-FR20034,STA-FR20034,FR.LCSQA-INERIS.AQ,2,FR20034,PIERRE BENITE,PIERRE-BÉNITE,FR20034,1976-01-01T00:00:00+01:00,2019-03-14T00:00:00+01:00,45.69953,4.829694,urn:ogc:def:crs:EPSG::4326,180,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR071A
460,460,STA-FR20037,STA-FR20037,FR.LCSQA-INERIS.AQ,2,FR20037,TERNAY,TERNAY,FR20037,1982-01-01T00:00:00+01:00,,45.6019,4.8022,urn:ogc:def:crs:EPSG::4326,235,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR071A
461,461,STA-FR20045,STA-FR20045,FR.LCSQA-INERIS.AQ,2,FR20045,GENAS,GENAS,FR20045,1999-01-01T00:00:00+01:00,2019-01-08T00:00:00+01:00,45.7317,4.9803,urn:ogc:def:crs:EPSG::4326,209,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR071A
462,462,STA-FR20046,STA-FR20046,FR.LCSQA-INERIS.AQ,2,FR20046,VAULX EN VELIN,VAULX-EN-VELIN,FR20046,2004-05-14T00:00:00+01:00,,45.7789,4.9247,urn:ogc:def:crs:EPSG::4326,172,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
463,463,STA-FR20047,STA-FR20047,FR.LCSQA-INERIS.AQ,2,FR20047,COTIERE AIN,MIRIBEL,FR20047,2005-09-09T00:00:00+01:00,,45.823223,4.953958,urn:ogc:def:crs:EPSG::4326,180,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR071A
464,464,STA-FR20048,STA-FR20048,FR.LCSQA-INERIS.AQ,2,FR20048,SAINT EXUPERY,PUSIGNAN,FR20048,2001-12-14T00:00:00+01:00,,45.7533,5.0722,urn:ogc:def:crs:EPSG::4326,217,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR071A
465,465,STA-FR20049,STA-FR20049,FR.LCSQA-INERIS.AQ,3,FR20049,HAUT BEAUJOLAIS,DIÈME,FR20049,1996-06-01T00:00:00+01:00,,45.96141,4.465711,urn:ogc:def:crs:EPSG::4326,540,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity,FR.LCSQA-INERIS.AQ/NET-FR071A
466,466,STA-FR20060,STA-FR20060,FR.LCSQA-INERIS.AQ,2,FR20060,VENISSIEUX Village,VÉNISSIEUX,FR20060,2004-05-14T00:00:00+01:00,,45.7036,4.8836,urn:ogc:def:crs:EPSG::4326,195,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
467,467,STA-FR20061,STA-FR20061,FR.LCSQA-INERIS.AQ,2,FR20061,VILLEFRANCHE Village,VILLEFRANCHE-SUR-SAONE,FR20061,2006-01-30T00:00:00+01:00,2017-12-20T00:00:00+01:00,45.986217,4.719637,urn:ogc:def:crs:EPSG::4326,190,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
468,468,STA-FR20062,STA-FR20062,FR.LCSQA-INERIS.AQ,2,FR20062,LYON Centre,LYON 3E ARRONDISSEMENT,FR20062,2007-02-01T00:00:00+01:00,,45.757732,4.854214,urn:ogc:def:crs:EPSG::4326,160,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
469,469,STA-FR20064,STA-FR20064,FR.LCSQA-INERIS.AQ,2,FR20064,VERNAISON,VERNAISON,FR20064,2009-03-31T00:00:00+01:00,,45.650616,4.816911,urn:ogc:def:crs:EPSG::4326,165,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR071A
470,470,STA-FR20067,STA-FR20067,FR.LCSQA-INERIS.AQ,1,FR20067,Lyon 8ème,LYON 8E ARRONDISSEMENT,FR20067,2010-01-01T00:00:00+01:00,2014-01-02T00:00:00+01:00,45.72827,4.875669,urn:ogc:def:crs:EPSG::4326,0,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
471,471,STA-FR20068,STA-FR20068,FR.LCSQA-INERIS.AQ,1,FR20068,VILLEFRANCHE PERIURB,TREVOUX,FR20068,2010-09-29T00:00:00+01:00,2013-12-20T00:00:00+01:00,45.936275,4.796111,urn:ogc:def:crs:EPSG::4326,179,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR071A
472,472,STA-FR20069,STA-FR20069,FR.LCSQA-INERIS.AQ,2,FR20069,Lyon Périphérique,VILLEURBANNE,FR20069,2014-11-25T00:00:00+01:00,,45.77482,4.898572,urn:ogc:def:crs:EPSG::4326,170,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
473,473,STA-FR20070,STA-FR20070,FR.LCSQA-INERIS.AQ,2,FR20070,LYON TRAFIC JAURES,LYON 7E ARRONDISSEMENT,FR20070,2015-12-09T00:00:00+01:00,,45.749695,4.844389,urn:ogc:def:crs:EPSG::4326,167,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
474,474,STA-FR20077,STA-FR20077,FR.LCSQA-INERIS.AQ,2,FR20077,Villefranche Centre,VILLEFRANCHE-SUR-SAÔNE,FR20077,2017-12-21T00:00:00+01:00,,45.990112,4.715566,urn:ogc:def:crs:EPSG::4326,184,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR071A
475,475,STA-FR21001,STA-FR21001,FR.LCSQA-INERIS.AQ,3,FR21001,Caen Chemin-Vert,CAEN,FR21001,1993-01-01T00:00:00+01:00,,49.19222,-0.391111,urn:ogc:def:crs:EPSG::4326,56,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
476,476,STA-FR21016,STA-FR21016,FR.LCSQA-INERIS.AQ,2,FR21016,Caen Vaucelles,CAEN,FR21016,1996-03-25T00:00:00+01:00,,49.175278,-0.353611,urn:ogc:def:crs:EPSG::4326,8,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
477,477,STA-FR21017,STA-FR21017,FR.LCSQA-INERIS.AQ,2,FR21017,Ouistreham,OUISTREHAM,FR21017,2017-01-01T00:00:00+01:00,,49.289444,-0.257778,urn:ogc:def:crs:EPSG::4326,6,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR069A
478,478,STA-FR21019,STA-FR21019,FR.LCSQA-INERIS.AQ,2,FR21019,IFS Caen sud,IFS,FR21019,1996-11-18T00:00:00+01:00,,49.15167,-0.352778,urn:ogc:def:crs:EPSG::4326,22,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
479,479,STA-FR21021,STA-FR21021,FR.LCSQA-INERIS.AQ,3,FR21021,Lisieux,LISIEUX,FR21021,1999-11-29T00:00:00+01:00,,49.147224,0.227222,urn:ogc:def:crs:EPSG::4326,56,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
480,480,STA-FR21031,STA-FR21031,FR.LCSQA-INERIS.AQ,3,FR21031,Alençon Météo-France,CERISÉ,FR21031,2005-03-16T00:00:00+01:00,,48.445553,0.110833,urn:ogc:def:crs:EPSG::4326,140,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR069A
481,481,STA-FR21035,STA-FR21035,FR.LCSQA-INERIS.AQ,2,FR21035,cherbourg doumer,CHERBOURG-EN-COTENTIN,FR21035,2001-07-04T00:00:00+01:00,2021-12-16T00:00:00+01:00,49.63639,-1.626667,urn:ogc:def:crs:EPSG::4326,9,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
482,482,STA-FR21037,STA-FR21037,FR.LCSQA-INERIS.AQ,4,FR21037,Cherbourg port charb,CHERBOURG-EN-COTENTIN,FR21037,2013-01-01T00:00:00+01:00,2022-12-26T00:00:00+01:00,49.64695,-1.59342,urn:ogc:def:crs:EPSG::4326,2,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR069A
483,483,STA-FR21038,STA-FR21038,FR.LCSQA-INERIS.AQ,2,FR21038,Cherbourg Hotel de Ville,CHERBOURG-EN-COTENTIN,FR21038,2018-09-06T00:00:00+01:00,,49.64225,-1.624361,urn:ogc:def:crs:EPSG::4326,6,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
484,484,STA-FR21039,STA-FR21039,FR.LCSQA-INERIS.AQ,1,FR21039,Cherbourg PMF,CHERBOURG-EN-COTENTIN,FR21039,2023-01-12T00:00:00+01:00,,49.63389,-1.6247222,urn:ogc:def:crs:EPSG::4326,7,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
485,485,STA-FR21040,STA-FR21040,FR.LCSQA-INERIS.AQ,3,FR21040,Saint-Lô Eglise,SAINT-LÔ,FR21040,2002-04-10T00:00:00+01:00,,49.11639,-1.084722,urn:ogc:def:crs:EPSG::4326,56,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
486,486,STA-FR21050,STA-FR21050,FR.LCSQA-INERIS.AQ,3,FR21050,La Coulonche MERA,LA COULONCHE,FR21050,2007-11-22T00:00:00+01:00,,48.645,-0.458333,urn:ogc:def:crs:EPSG::4326,309,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-remote,FR.LCSQA-INERIS.AQ/NET-FR069A
487,487,STA-FR21060,STA-FR21060,FR.LCSQA-INERIS.AQ,3,FR21060,Moult proximité,MOULT-CHICHEBOVILLE,FR21060,2015-01-10T00:00:00+01:00,2022-12-13T00:00:00+01:00,49.117195,-0.169666,urn:ogc:def:crs:EPSG::4326,28,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
488,488,STA-FR21101,STA-FR21101,FR.LCSQA-INERIS.AQ,1,FR21101,Caen Montalivet,MONDEVILLE,FR21101,2023-01-11T00:00:00+01:00,,49.179832,-0.32975,urn:ogc:def:crs:EPSG::4326,5,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
489,489,STA-FR21500,STA-FR21500,FR.LCSQA-INERIS.AQ,1,FR21500,Caen délivrande,CAEN,FR21500,2018-01-25T00:00:00+01:00,,49.18888,-0.35946,urn:ogc:def:crs:EPSG::4326,25,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
490,490,STA-FR21501,STA-FR21501,FR.LCSQA-INERIS.AQ,1,FR21501,Mondeville Calmette,MONDEVILLE,FR21501,2018-01-25T00:00:00+01:00,,49.178303,-0.31905,urn:ogc:def:crs:EPSG::4326,5,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR069A
491,491,STA-FR22004,STA-FR22004,FR.LCSQA-INERIS.AQ,1,FR22004,Freyming-Merlebach,FREYMING-MERLEBACH,FR22004,1982-01-01T00:00:00+01:00,2013-06-28T00:00:00+01:00,49.146526,6.815419,urn:ogc:def:crs:EPSG::4326,224,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR075A
492,492,STA-FR22005,STA-FR22005,FR.LCSQA-INERIS.AQ,2,FR22005,Puits 2(5),L'HÔPITAL,FR22005,1982-01-01T00:00:00+01:00,2019-10-15T00:00:00+01:00,49.157528,6.744167,urn:ogc:def:crs:EPSG::4326,260,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR075A
493,493,STA-FR22007,STA-FR22007,FR.LCSQA-INERIS.AQ,1,FR22007,Cite Bois Richard(7),L'HOPITAL,FR22007,1982-01-01T00:00:00+01:00,2015-03-12T00:00:00+01:00,49.166,6.734,urn:ogc:def:crs:EPSG::4326,273,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR075A
494,494,STA-FR22009,STA-FR22009,FR.LCSQA-INERIS.AQ,2,FR22009,Ecole de Carling(9),CARLING,FR22009,1982-01-01T00:00:00+01:00,,49.165726,6.716886,urn:ogc:def:crs:EPSG::4326,210,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR075A
495,495,STA-FR22011,STA-FR22011,FR.LCSQA-INERIS.AQ,2,FR22011,L Hôpital - Mairie,L' HÔPITAL,FR22011,1994-12-20T00:00:00+01:00,2022-01-13T00:00:00+01:00,49.158413,6.731664,urn:ogc:def:crs:EPSG::4326,270,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR075A
496,496,STA-FR22014,STA-FR22014,FR.LCSQA-INERIS.AQ,2,FR22014,Spicheren(14),SPICHEREN,FR22014,1998-05-01T00:00:00+01:00,,49.19539,6.957444,urn:ogc:def:crs:EPSG::4326,340,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR075A
497,497,STA-FR22016,STA-FR22016,FR.LCSQA-INERIS.AQ,1,FR22016,Saint-Avold Centre,SAINT-AVOLD,FR22016,2000-07-09T00:00:00+01:00,2013-07-01T00:00:00+01:00,49.104137,6.70375,urn:ogc:def:crs:EPSG::4326,229,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR075A
498,498,STA-FR22017,STA-FR22017,FR.LCSQA-INERIS.AQ,1,FR22017,Volmunster,VOLMUNSTER,FR22017,2002-01-01T00:00:00+01:00,2014-11-06T00:00:00+01:00,49.125977,7.381747,urn:ogc:def:crs:EPSG::4326,349,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-regional,FR.LCSQA-INERIS.AQ/NET-FR075A
499,499,STA-FR22019,STA-FR22019,FR.LCSQA-INERIS.AQ,2,FR22019,SCHOENECK (19),SCHŒNECK,FR22019,2004-06-29T00:00:00+01:00,2023-01-18T00:00:00+01:00,49.220364,6.925833,urn:ogc:def:crs:EPSG::4326,209,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR075A
500,500,STA-FR22022,STA-FR22022,FR.LCSQA-INERIS.AQ,2,FR22022,SARREGUEMINES,SARREGUEMINES,FR22022,2011-08-25T00:00:00+01:00,2021-02-09T00:00:00+01:00,49.118343,7.083539,urn:ogc:def:crs:EPSG::4326,218,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR075A
501,501,STA-FR22054,STA-FR22054,FR.LCSQA-INERIS.AQ,2,FR22054,Station de FORBACH,FORBACH,FR22054,2011-10-10T00:00:00+01:00,,49.18742,6.910867,urn:ogc:def:crs:EPSG::4326,233,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR075A
502,502,STA-FR23001,STA-FR23001,FR.LCSQA-INERIS.AQ,2,FR23001,AMPERE,DONGES,FR23001,1984-07-18T00:00:00+01:00,,47.324097,-2.081567,urn:ogc:def:crs:EPSG::4326,10,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR035A
503,503,STA-FR23003,STA-FR23003,FR.LCSQA-INERIS.AQ,2,FR23003,LA MEGRETAIS,DONGES,FR23003,1982-06-01T00:00:00+01:00,,47.322704,-2.039244,urn:ogc:def:crs:EPSG::4326,11,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR035A
504,504,STA-FR23004,STA-FR23004,FR.LCSQA-INERIS.AQ,2,FR23004,PASTEUR,DONGES,FR23004,1984-06-15T00:00:00+01:00,,47.317284,-2.073306,urn:ogc:def:crs:EPSG::4326,9,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR035A
505,505,STA-FR23068,STA-FR23068,FR.LCSQA-INERIS.AQ,2,FR23068,FROSSAY,FROSSAY,FR23068,1992-01-10T00:00:00+01:00,,47.24747,-1.936619,urn:ogc:def:crs:EPSG::4326,25,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-nearcity,FR.LCSQA-INERIS.AQ/NET-FR035A
506,506,STA-FR23069,STA-FR23069,FR.LCSQA-INERIS.AQ,2,FR23069,SAVENAY,SAVENAY,FR23069,1992-01-10T00:00:00+01:00,,47.36075,-1.95475,urn:ogc:def:crs:EPSG::4326,50,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR035A
507,507,STA-FR23070,STA-FR23070,FR.LCSQA-INERIS.AQ,2,FR23070,S ETIENNE DE MONTLUC,SAINT-ÉTIENNE-DE-MONTLUC,FR23070,1992-01-10T00:00:00+01:00,,47.28318,-1.783164,urn:ogc:def:crs:EPSG::4326,62,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR035A
508,508,STA-FR23075,STA-FR23075,FR.LCSQA-INERIS.AQ,2,FR23075,JULES VERNE,TRIGNAC,FR23075,1994-03-30T00:00:00+01:00,,47.315727,-2.190764,urn:ogc:def:crs:EPSG::4326,8,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR035A
509,509,STA-FR23078,STA-FR23078,FR.LCSQA-INERIS.AQ,2,FR23078,SAINT EXUPERY,CHOLET,FR23078,1996-05-30T00:00:00+01:00,,47.054443,-0.886111,urn:ogc:def:crs:EPSG::4326,100,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR035A
510,510,STA-FR23092,STA-FR23092,FR.LCSQA-INERIS.AQ,1,FR23092,JARDIN PREFECTURE,LE MANS,FR23092,1998-04-17T00:00:00+01:00,2013-01-09T00:00:00+01:00,48.001293,0.20095,urn:ogc:def:crs:EPSG::4326,69,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR035A
511,511,STA-FR23107,STA-FR23107,FR.LCSQA-INERIS.AQ,2,FR23107,LA CHAUVINIERE,NANTES,FR23107,1999-05-20T00:00:00+01:00,,47.252777,-1.573333,urn:ogc:def:crs:EPSG::4326,20,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR035A
512,512,STA-FR23110,STA-FR23110,FR.LCSQA-INERIS.AQ,2,FR23110,LEON BLUM,SAINT-NAZAIRE,FR23110,1999-07-05T00:00:00+01:00,,47.26412,-2.249858,urn:ogc:def:crs:EPSG::4326,10,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR035A
513,513,STA-FR23120,STA-FR23120,FR.LCSQA-INERIS.AQ,2,FR23120,BEAUX ARTS,ANGERS,FR23120,1999-12-22T00:00:00+01:00,,47.468513,-0.556053,urn:ogc:def:crs:EPSG::4326,30,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR035A
514,514,STA-FR23123,STA-FR23123,FR.LCSQA-INERIS.AQ,2,FR23123,MAZAGRAN,LAVAL,FR23123,2001-01-23T00:00:00+01:00,,48.06943,-0.767692,urn:ogc:def:crs:EPSG::4326,51,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR035A
515,515,STA-FR23124,STA-FR23124,FR.LCSQA-INERIS.AQ,2,FR23124,LA TARDIERE,LA TARDIÈRE,FR23124,2001-06-28T00:00:00+01:00,,46.656685,-0.743681,urn:ogc:def:crs:EPSG::4326,100,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/rural-remote,FR.LCSQA-INERIS.AQ/NET-FR035A
516,516,STA-FR23140,STA-FR23140,FR.LCSQA-INERIS.AQ,3,FR23140,VICTOR HUGO,NANTES,FR23140,2003-07-23T00:00:00+01:00,2022-01-04T00:00:00+01:00,47.204357,-1.552914,urn:ogc:def:crs:EPSG::4326,20,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR035A
517,517,STA-FR23143,STA-FR23143,FR.LCSQA-INERIS.AQ,1,FR23143,REPUBLIQUE,SAINT-NAZAIRE,FR23143,2008-01-10T00:00:00+01:00,2013-12-17T00:00:00+01:00,47.28472,-2.210833,urn:ogc:def:crs:EPSG::4326,10,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/urban,FR.LCSQA-INERIS.AQ/NET-FR035A
518,518,STA-FR23149,STA-FR23149,FR.LCSQA-INERIS.AQ,2,FR23149,CUTULLIC2,PAIMBŒUF,FR23149,2005-11-28T00:00:00+01:00,,47.286114,-2.032289,urn:ogc:def:crs:EPSG::4326,4,http://dd.eionet.europa.eu/vocabulary/uom/length/m,http://dd.eionet.europa.eu/vocabulary/aq/areaclassification/suburban,FR.LCSQA-INERIS.AQ/NET-FR035A
